log_id,game_id,timestamp,category,type,turn,player,phase,card_target,card_source,card_count
125,,2025-04-13T00:31:21.693,effect,CARD_PLAY,8,2,buy,Copper,,1
126,,2025-04-13T00:31:21.694,effect,CARD_PLAY,8,2,buy,Copper,,1
127,,2025-04-13T00:31:21.694,effect,CARD_BUY,8,2,buy,Copper,,1
128,,2025-04-13T00:31:21.735,phase,PHASE_END,8,2,buy,,,
129,,2025-04-13T00:31:21.735,phase,PHASE_START,8,2,cleanup,,,
130,,2025-04-13T00:31:21.735,phase,PHASE_END,8,2,cleanup,,,
131,,2025-04-13T00:31:21.775,turn,TURN_END,8,2,,,,
132,,2025-04-13T00:31:21.775,turn,TURN_START,9,3,,,,
133,,2025-04-13T00:31:21.775,phase,PHASE_START,9,3,start,,,
134,,2025-04-13T00:31:21.776,phase,PHASE_END,9,3,start,,,
135,,2025-04-13T00:31:21.776,phase,PHASE_START,9,3,action,,,
136,,2025-04-13T00:31:21.823,effect,CARD_PLAY,9,3,action,Laboratory,,1
137,,2025-04-13T00:31:21.823,phase,PHASE_END,9,3,action,,,
138,,2025-04-13T00:31:21.824,phase,PHASE_START,9,3,buy,,,
139,,2025-04-13T00:31:21.824,effect,CARD_PLAY,9,3,buy,Copper,,1
140,,2025-04-13T00:31:21.824,effect,CARD_PLAY,9,3,buy,Copper,,1
141,,2025-04-13T00:31:21.825,effect,CARD_PLAY,9,3,buy,Copper,,1
142,,2025-04-13T00:31:21.825,effect,CARD_PLAY,9,3,buy,Copper,,1
143,,2025-04-13T00:31:21.826,effect,CARD_PLAY,9,3,buy,Copper,,1
144,,2025-04-13T00:31:21.826,effect,CARD_BUY,9,3,buy,Laboratory,,1
145,,2025-04-13T00:31:21.826,phase,PHASE_END,9,3,buy,,,
146,,2025-04-13T00:31:21.827,phase,PHASE_START,9,3,cleanup,,,
147,,2025-04-13T00:31:21.827,phase,PHASE_END,9,3,cleanup,,,
148,,2025-04-13T00:31:21.828,turn,TURN_END,9,3,,,,
149,,2025-04-13T00:31:21.828,turn,TURN_START,10,4,,,,
150,,2025-04-13T00:31:21.831,phase,PHASE_START,10,4,start,,,
151,,2025-04-13T00:31:21.831,phase,PHASE_END,10,4,start,,,
152,,2025-04-13T00:31:21.832,phase,PHASE_START,10,4,action,,,
153,,2025-04-13T00:31:21.832,effect,CARD_PLAY,10,4,action,Laboratory,,1
154,,2025-04-13T00:31:21.832,phase,PHASE_END,10,4,action,,,
155,,2025-04-13T00:31:21.833,phase,PHASE_START,10,4,buy,,,
156,,2025-04-13T00:31:21.833,effect,CARD_PLAY,10,4,buy,Copper,,1
157,,2025-04-13T00:31:21.834,effect,CARD_PLAY,10,4,buy,Copper,,1
158,,2025-04-13T00:31:21.834,effect,CARD_PLAY,10,4,buy,Copper,,1
159,,2025-04-13T00:31:21.835,effect,CARD_PLAY,10,4,buy,Copper,,1
160,,2025-04-13T00:31:21.835,effect,CARD_PLAY,10,4,buy,Copper,,1
161,,2025-04-13T00:31:21.836,effect,CARD_BUY,10,4,buy,Laboratory,,1
162,,2025-04-13T00:31:21.836,phase,PHASE_END,10,4,buy,,,
163,,2025-04-13T00:31:21.837,phase,PHASE_START,10,4,cleanup,,,
164,,2025-04-13T00:31:21.837,phase,PHASE_END,10,4,cleanup,,,
165,,2025-04-13T00:31:21.838,turn,TURN_END,10,4,,,,
166,,2025-04-13T00:31:21.838,turn,TURN_START,11,1,,,,
167,,2025-04-13T00:31:21.839,phase,PHASE_START,11,1,start,,,
168,,2025-04-13T00:31:21.839,phase,PHASE_END,11,1,start,,,
169,,2025-04-13T00:31:21.84,phase,PHASE_START,11,1,action,,,
170,,2025-04-13T00:31:21.84,phase,PHASE_END,11,1,action,,,
171,,2025-04-13T00:31:21.84,phase,PHASE_START,11,1,buy,,,
172,,2025-04-13T00:31:21.842,effect,CARD_PLAY,11,1,buy,Copper,,1
173,,2025-04-13T00:31:21.842,effect,CARD_PLAY,11,1,buy,Copper,,1
174,,2025-04-13T00:31:21.843,effect,CARD_BUY,11,1,buy,Copper,,1
175,,2025-04-13T00:31:21.843,phase,PHASE_END,11,1,buy,,,
176,,2025-04-13T00:31:21.844,phase,PHASE_START,11,1,cleanup,,,
177,,2025-04-13T00:31:21.844,phase,PHASE_END,11,1,cleanup,,,
178,,2025-04-13T00:31:21.845,turn,TURN_END,11,1,,,,
179,,2025-04-13T00:31:21.845,turn,TURN_START,12,2,,,,
180,,2025-04-13T00:31:21.846,phase,PHASE_START,12,2,start,,,
181,,2025-04-13T00:31:21.846,phase,PHASE_END,12,2,start,,,
182,,2025-04-13T00:31:21.848,phase,PHASE_START,12,2,action,,,
183,,2025-04-13T00:31:21.848,effect,CARD_PLAY,12,2,action,Laboratory,,1
184,,2025-04-13T00:31:21.849,phase,PHASE_END,12,2,action,,,
185,,2025-04-13T00:31:21.849,phase,PHASE_START,12,2,buy,,,
186,,2025-04-13T00:31:21.849,effect,CARD_PLAY,12,2,buy,Copper,,1
